3066	2379-1227	0	10851	-1	367596at33208|Pdum_DN76531_c2_g1_i1|-|118|1.407e-28|1|1153|2379|2379[2379]:1153[1153]:1227[1227]
3067	4347-459	0	12440	-1	514675at33208|Pdum_DN76643_c0_g1_i3|-|76|6.189e-16|1|3889|4347|4347[4347]:3889[3889]:459[459]
3069	4406-549	0	10719	-1	436539at33208|Pdum_DN76623_c1_g1_i7|-|228|1.084e-61|1|3858|4406|4406[4406]:3858[3858]:549[549]
3069	4862-204	0	24065	-1	601875at33208|Pdum_DN76623_c1_g1_i7|-|48|1.661e-07|1|4659|4862|4862[4862]:4659[4659]:204[204]
3094	1756-342	0	7981	-1	235430at33208|Pdum_DN77673_c0_g1_i3|-|37|0.0003403|1|1415|1756|1756[1756]:1415[1415]:342[342]
3100	983-363	0	53442	-1	590416at33208|Pdum_DN77862_c4_g2_i2|-|136|5.368e-34|1|621|983|983[983]:621[621]:363[363]
3112	1282-432	0	2264	-1	514675at33208|Pdum_DN78305_c0_g1_i3|-|54|2.596e-09|1|851|1282|1282[1282]:851[851]:432[432]
3139	1135-726	0	52965	-1	539600at33208|Pdum_DN79246_c1_g2_i2|-|140|3.355e-35|1|410|1135|1135[1135]:410[410]:726[726]
3172	2663-345	0	1007	-1	395919at33208|Pdum_DN80436_c2_g1_i1|-|57|3.245e-10|1|2319|2663|2663[2663]:2319[2319]:345[345]
3250	325-324	0	53442	-1	590416at33208|Pdum_DN83045_c0_g1_i4|-|92|9.444e-21|1|2|325|325[325]:2[2]:324[324]
3269	482-465	0	53442	-1	590416at33208|Pdum_DN83724_c2_g5_i2|-|132|8.589e-33|1|18|482|482[482]:18[18]:465[465]
3278	1882-687	0	39908	-1	266808at33208|Pdum_DN84033_c1_g3_i1|-|56|6.49e-10|1|1196|1882|1882[1882]:1196[1196]:687[687]
3284	3528-744	0	5938	-1	266808at33208|Pdum_DN84241_c0_g1_i1|-|90|3.778e-20|1|2785|3528|3528[3528]:2785[2785]:744[744]
3297	725+537	0	32893	1	468710at33208|Pdum_DN84601_c2_g3_i1|+|113|4.503e-27|1|725|1261|725[725]:1261[1261]:537[537]
3338	870-735	0	8357	-1	331112at33208|Pdum_DN86023_c0_g1_i1|-|373|2.431e-105|1|136|870|870[870]:136[136]:735[735]
3351	430-381	0	53442	-1	590416at33208|Pdum_DN86497_c1_g1_i4|-|115|1.126e-27|1|50|430|430[430]:50[50]:381[381]
3359	1928-1179	0	123	-1	502691at33208|Pdum_DN86653_c1_g1_i2|-|369|3.889e-104|1|750|1928|1928[1928]:750[750]:1179[1179]
3381	3692-894	0	38138	-1	518635at33208|Pdum_DN87312_c0_g1_i3|-|74|2.476e-15|1|2799|3692|3692[3692]:2799[2799]:894[894]
3411	1801-564	0	18839	-1	266808at33208|Pdum_DN88256_c0_g1_i4|-|79|7.737e-17|1|1238|1801|1801[1801]:1238[1238]:564[564]
3414	4144-480	0	22807	-1	153034at33208|Pdum_DN88331_c2_g1_i2|-|129|6.871e-32|1|3665|4144|4144[4144]:3665[3665]:480[480]
3432	3191-858	0	5058	-1	235430at33208|Pdum_DN88892_c3_g1_i1|-|99|7.378e-23|1|2334|3191|3191[3191]:2334[2334]:858[858]
3444	1226-213	0	9535	-1	436539at33208|Pdum_DN89227_c2_g1_i9|-|36|0.0006805|1|1014|1226|1226[1226]:1014[1014]:213[213]
3446	491-270	0	19747	-1	559732at33208|Pdum_DN89343_c2_g5_i1|-|61|2.028e-11|1|222|491|491[491]:222[222]:270[270]
3455	1939-480	0	22652	-1	367957at33208|Pdum_DN89576_c4_g1_i8|-|190|2.98e-50|1|1460|1939|1939[1939]:1460[1460]:480[480]
3461	2011-306	0	32500	-1	302921at33208|Pdum_DN89763_c1_g1_i7|-|87|3.022e-19|1|1706|2011|2011[2011]:1706[1706]:306[306]
3463	727-726	0	24477	-1	153034at33208|Pdum_DN89812_c3_g1_i3|-|308|8.968e-86|1|2|727|727[727]:2[2]:726[726]
3476	1469-468	0	12440	-1	514675at33208|Pdum_DN90145_c5_g2_i4|-|39|8.506e-05|1|1002|1469|1469[1469]:1002[1002]:468[468]
3531	1985-885	0	6901	-1	361216at33208|Pdum_DN91730_c7_g1_i1|-|76|6.189e-16|1|1101|1985|1985[1985]:1101[1101]:885[885]
3563	5001-342	0	53442	-1	590416at33208|Pdum_DN92619_c5_g1_i2|-|87|3.022e-19|1|4660|5001|5001[5001]:4660[4660]:342[342]
3620	833-534	0	32893	-1	468710at33208|Pdum_DN54863_c0_g1_i1|-|85|1.209e-18|1|300|833|833[833]:300[300]:534[534]
3713	854-432	0	21158	-1	367551at33208|Pdum_DN66106_c0_g1_i9|-|76|6.189e-16|1|423|854|854[854]:423[423]:432[432]
3730	409-405	0	53442	-1	590416at33208|Pdum_DN67053_c4_g4_i1|-|104|2.306e-24|1|5|409|409[409]:5[5]:405[405]
3754	1157-777	0	14115	-1	359532at33208|Pdum_DN68200_c0_g1_i3|-|47|3.323e-07|1|381|1157|1157[1157]:381[381]:777[777]
3825	758-759	0	8487	-1	495100at33208|Pdum_DN71230_c1_g1_i2|-|59|8.112e-11|1|0|758|758[758]:0[0]:759[759]
3853	463-330	0	53442	-1	590416at33208|Pdum_DN72368_c0_g1_i4|-|101|1.845e-23|1|134|463|463[463]:134[134]:330[330]
3855	1488-816	0	1071	-1	449056at33208|Pdum_DN72463_c1_g1_i1|-|252|6.462e-69|1|673|1488|1488[1488]:673[673]:816[816]
3874	390-384	0	53442	-1	590416at33208|Pdum_DN73231_c1_g1_i1|-|130|3.436e-32|1|7|390|390[390]:7[7]:384[384]
3912	1032-534	0	12440	-1	514675at33208|Pdum_DN74783_c0_g3_i1|-|55|1.298e-09|1|499|1032|1032[1032]:499[499]:534[534]
3918	405-387	0	53442	-1	590416at33208|Pdum_DN74998_c4_g1_i6|-|129|6.871e-32|1|19|405|405[405]:19[19]:387[387]
3932	508-372	0	53442	-1	590416at33208|Pdum_DN75461_c4_g1_i11|-|136|5.368e-34|1|137|508|508[508]:137[137]:372[372]
3936	2594-363	0	53442	-1	590416at33208|Pdum_DN75665_c0_g1_i6|-|109|7.205e-26|1|2232|2594|2594[2594]:2232[2232]:363[363]
3937	1668-381	0	34428	-1	395919at33208|Pdum_DN75663_c1_g3_i4|-|40|4.253e-05|1|1288|1668|1668[1668]:1288[1288]:381[381]
3942	1061-543	0	18499	-1	302279at33208|Pdum_DN75894_c0_g1_i3|-|52|1.038e-08|1|519|1061|1061[1061]:519[519]:543[543]
3956	2331-930	0	2566	-1	202545at33208|Pdum_DN76335_c2_g1_i1|-|63|5.07e-12|1|1402|2331|2331[2331]:1402[1402]:930[930]
3964	555-474	0	53442	-1	590416at33208|Pdum_DN76616_c0_g1_i7|-|55|1.298e-09|1|82|555|555[555]:82[82]:474[474]
3971	199+279	0	19747	1	559732at33208|Pdum_DN76917_c0_g7_i3|+|75|1.238e-15|1|199|477|199[199]:477[477]:279[279]
4017	1200-222	0	8618	-1	585305at33208|Pdum_DN78654_c0_g1_i1|-|38|0.0001701|1|979|1200|1200[1200]:979[979]:222[222]
4046	1235+639	0	49463	1	395919at33208|Pdum_DN79794_c9_g1_i2|+|45|1.329e-06|1|1235|1873|1235[1235]:1873[1873]:639[639]
4051	1139-474	0	18506	-1	266469at33208|Pdum_DN79981_c2_g1_i1|-|50|4.154e-08|1|666|1139|1139[1139]:666[666]:474[474]
4071	1022-561	0	35975	-1	302279at33208|Pdum_DN80615_c0_g2_i1|-|53|5.192e-09|1|462|1022|1022[1022]:462[462]:561[561]
4099	872-231	0	26048	-1	578726at33208|Pdum_DN81539_c0_g2_i1|-|72|9.903e-15|1|642|872|872[872]:642[642]:231[231]
4106	1865-447	0	22807	-1	153034at33208|Pdum_DN81849_c0_g1_i3|-|126|5.497e-31|1|1419|1865|1865[1865]:1419[1419]:447[447]
4134	376-375	0	50032	-1	558791at33208|Pdum_DN82738_c4_g1_i1|-|246|4.136e-67|1|2|376|376[376]:2[2]:375[375]
4146	1635-1350	0	12215	-1	489997at33208|Pdum_DN83158_c0_g2_i1|-|221|1.388e-59|1|286|1635|1635[1635]:286[286]:1350[1350]
4147	463-462	0	22608	-1	401779at33208|Pdum_DN83183_c0_g1_i1|-|267|1.972e-73|1|2|463|463[463]:2[2]:462[462]
4204	4005-882	0	33471	-1	266808at33208|Pdum_DN85054_c1_g3_i7|-|72|9.903e-15|1|3124|4005|4005[4005]:3124[3124]:882[882]
4206	4236-240	0	39471	-1	547099at33208|Pdum_DN85107_c0_g1_i6|-|48|1.661e-07|1|3997|4236|4236[4236]:3997[3997]:240[240]
4221	1997-741	0	14115	-1	359532at33208|Pdum_DN85684_c0_g1_i5|-|82|9.671e-18|1|1257|1997|1997[1997]:1257[1257]:741[741]
4233	883-882	0	2207	-1	331112at33208|Pdum_DN86023_c0_g2_i3|-|147|2.621e-37|1|2|883|883[883]:2[2]:882[882]
4244	2867-1155	0	46590	-1	581621at33208|Pdum_DN86386_c0_g1_i10|-|136|5.368e-34|1|1713|2867|2867[2867]:1713[1713]:1155[1155]
4249	2117-480	0	4884	-1	436539at33208|Pdum_DN86532_c0_g1_i6|-|64|2.535e-12|1|1638|2117|2117[2117]:1638[1638]:480[480]
4253	1722-312	0	53442	-1	590416at33208|Pdum_DN86689_c1_g1_i4|-|69|7.922e-14|1|1411|1722|1722[1722]:1411[1411]:312[312]
4256	3607-612	0	50871	-1	514675at33208|Pdum_DN86741_c0_g1_i4|-|64|2.535e-12|1|2996|3607|3607[3607]:2996[2996]:612[612]
4268	1474-1473	0	22779	-1	511386at33208|Pdum_DN87060_c0_g2_i2|-|501|7.143e-144|1|2|1474|1474[1474]:2[2]:1473[1473]
4271	3584-828	0	24760	-1	266808at33208|Pdum_DN87178_c0_g1_i10|-|81|1.934e-17|1|2757|3584|3584[3584]:2757[2757]:828[828]
4284	3164-1734	0	11428	-1	530431at33208|Pdum_DN87585_c1_g1_i1|-|186|4.768e-49|1|1431|3164|3164[3164]:1431[1431]:1734[1734]
4314	2101-801	0	3479	-1	367551at33208|Pdum_DN88503_c2_g1_i2|-|163|4e-42|1|1301|2101|2101[2101]:1301[1301]:801[801]
4337	3672-567	0	37840	-1	302279at33208|Pdum_DN89224_c5_g2_i10|-|48|1.661e-07|1|3106|3672|3672[3672]:3106[3106]:567[567]
4358	224-219	0	22048	-1	153034at33208|Pdum_DN89812_c3_g4_i1|-|80|3.868e-17|1|6|224|224[224]:6[6]:219[219]
4366	392-378	0	53442	-1	590416at33208|Pdum_DN90004_c1_g1_i1|-|124|2.199e-30|1|15|392|392[392]:15[15]:378[378]
4389	2486-705	0	14115	-1	359532at33208|Pdum_DN90717_c0_g1_i3|-|64|2.535e-12|1|1782|2486|2486[2486]:1782[1782]:705[705]
4390	1784-1257	0	6100	-1	489997at33208|Pdum_DN90760_c2_g2_i1|-|315|7.006e-88|1|528|1784|1784[1784]:528[528]:1257[1257]
4426	4397-1116	0	12592	-1	359532at33208|Pdum_DN91730_c7_g2_i3|-|102|9.223e-24|1|3282|4397|4397[4397]:3282[3282]:1116[1116]
4451	5454-1257	0	12215	-1	489997at33208|Pdum_DN92471_c3_g1_i4|-|67|3.169e-13|1|4198|5454|5454[5454]:4198[4198]:1257[1257]
4454	5624-1755	0	11428	-1	530431at33208|Pdum_DN92508_c5_g1_i1|-|157|2.56e-40|1|3870|5624|5624[5624]:3870[3870]:1755[1755]
4460	1230-753	0	49564	-1	266469at33208|Pdum_DN92662_c4_g1_i1|-|163|4e-42|1|478|1230|1230[1230]:478[478]:753[753]
4568	609-180	0	6845	-1	608011at33208|Pdum_DN62984_c0_g1_i1|-|36|0.0006805|1|430|609|609[609]:430[430]:180[180]
4589	2417-474	0	34167	-1	514675at33208|Pdum_DN64765_c0_g1_i1|-|61|2.028e-11|1|1944|2417|2417[2417]:1944[1944]:474[474]
4592	938-327	0	45553	-1	501396at33208|Pdum_DN65050_c2_g1_i2|-|38|0.0001701|1|612|938|938[938]:612[612]:327[327]
4611	1838-1008	0	48	-1	266808at33208|Pdum_DN66325_c0_g1_i1|-|60|4.056e-11|1|831|1838|1838[1838]:831[831]:1008[1008]
4613	1436-708	0	4485	-1	266808at33208|Pdum_DN66493_c0_g1_i1|-|64|2.535e-12|1|729|1436|1436[1436]:729[729]:708[708]
4712	1234-537	0	32893	-1	468710at33208|Pdum_DN70884_c1_g2_i1|-|108|1.441e-25|1|698|1234|1234[1234]:698[698]:537[537]
4748	1441-810	0	10853	-1	361216at33208|Pdum_DN72376_c0_g1_i1|-|105|1.153e-24|1|632|1441|1441[1441]:632[632]:810[810]
4756	1879-1020	0	2478	-1	597816at33208|Pdum_DN72655_c1_g1_i10|-|187|2.384e-49|1|860|1879|1879[1879]:860[860]:1020[1020]
4759	1969-432	0	30454	-1	235430at33208|Pdum_DN72823_c0_g2_i2|-|62|1.014e-11|1|1538|1969|1969[1969]:1538[1538]:432[432]
4768	303+279	0	19747	1	559732at33208|Pdum_DN73137_c1_g3_i1|+|57|3.245e-10|1|303|581|303[303]:581[581]:279[279]
4782	408-246	0	39471	-1	547099at33208|Pdum_DN73755_c4_g2_i2|-|50|4.154e-08|1|163|408|408[408]:163[163]:246[246]
4782	714-186	0	49328	-1	547099at33208|Pdum_DN73755_c4_g2_i2|-|37|0.0003403|1|529|714|714[714]:529[529]:186[186]
4794	1237-315	0	1007	-1	395919at33208|Pdum_DN74118_c1_g2_i1|-|44|2.658e-06|1|923|1237|1237[1237]:923[923]:315[315]
4800	1809-1359	0	47070	-1	317470at33208|Pdum_DN74478_c0_g1_i5|-|237|2.117e-64|1|451|1809|1809[1809]:451[451]:1359[1359]
4805	1512-837	0	39999	-1	266808at33208|Pdum_DN74625_c0_g1_i4|-|36|0.0006805|1|676|1512|1512[1512]:676[676]:837[837]
4809	5938-291	0	9535	-1	436539at33208|Pdum_DN74808_c0_g1_i4|-|63|5.07e-12|1|5648|5938|5938[5938]:5648[5648]:291[291]
4809	7102-525	0	14713	-1	436539at33208|Pdum_DN74808_c0_g1_i4|-|51|2.077e-08|1|6578|7102|7102[7102]:6578[6578]:525[525]
4819	1774-1134	0	5821	-1	389591at33208|Pdum_DN75163_c0_g1_i1|-|298|9.183e-83|1|641|1774|1774[1774]:641[641]:1134[1134]
4841	916-594	0	28048	-1	456998at33208|Pdum_DN76007_c0_g1_i1|-|151|1.638e-38|1|323|916|916[916]:323[323]:594[594]
4842	2664-750	0	11255	-1	495100at33208|Pdum_DN76066_c1_g3_i5|-|58|1.622e-10|1|1915|2664|2664[2664]:1915[1915]:750[750]
4843	1054-798	0	53242	-1	235430at33208|Pdum_DN76096_c0_g1_i2|-|68|1.584e-13|1|257|1054|1054[1054]:257[257]:798[798]
4845	1479-585	0	35916	-1	485003at33208|Pdum_DN76184_c1_g1_i2|-|291|1.175e-80|1|895|1479|1479[1479]:895[895]:585[585]
4866	1180-993	0	43626	-1	530431at33208|Pdum_DN76963_c1_g1_i2|-|344|1.305e-96|1|188|1180|1180[1180]:188[188]:993[993]
4915	1154-666	0	52271	-1	224280at33208|Pdum_DN78705_c0_g1_i1|-|366|3.111e-103|1|489|1154|1154[1154]:489[489]:666[666]
4925	326-327	0	53442	-1	590416at33208|Pdum_DN79157_c0_g1_i8|-|106|5.764e-25|1|0|326|326[326]:0[0]:327[327]
4940	742-630	0	5727	-1	495100at33208|Pdum_DN79686_c0_g1_i2|-|51|2.077e-08|1|113|742|742[742]:113[113]:630[630]
4946	2009-1833	0	45677	-1	344346at33208|Pdum_DN79968_c3_g1_i1|-|268|9.86e-74|1|177|2009|2009[2009]:177[177]:1833[1833]
4965	546-342	0	53442	-1	590416at33208|Pdum_DN80523_c0_g1_i3|-|81|1.934e-17|1|205|546|546[546]:205[205]:342[342]
4993	1357-1059	0	2478	-1	597816at33208|Pdum_DN81559_c0_g1_i7|-|169|6.25e-44|1|299|1357|1357[1357]:299[299]:1059[1059]
4994	298-270	0	41472	-1	578726at33208|Pdum_DN81539_c0_g1_i2|-|61|2.028e-11|1|29|298|298[298]:29[29]:270[270]
5000	2544-1086	0	202	-1	367596at33208|Pdum_DN81712_c0_g4_i1|-|104|2.306e-24|1|1459|2544|2544[2544]:1459[1459]:1086[1086]
5037	891-441	0	53442	-1	590416at33208|Pdum_DN82939_c0_g1_i8|-|56|6.49e-10|1|451|891|891[891]:451[451]:441[441]
5042	581-297	0	27121	-1	401779at33208|Pdum_DN83183_c0_g2_i2|-|151|1.638e-38|1|285|581|581[581]:285[285]:297[297]
5050	388-378	0	53442	-1	590416at33208|Pdum_DN83492_c1_g2_i1|-|127|2.749e-31|1|11|388|388[388]:11[11]:378[378]
5065	3421-189	0	38557	-1	623995at33208|Pdum_DN83969_c2_g1_i5|-|57|3.245e-10|1|3233|3421|3421[3421]:3233[3233]:189[189]
5074	403-402	0	53442	-1	590416at33208|Pdum_DN84233_c0_g1_i1|-|147|2.621e-37|1|2|403|403[403]:2[2]:402[402]
5075	2742-312	0	51206	-1	547099at33208|Pdum_DN84263_c1_g1_i12|-|37|0.0003403|1|2431|2742|2742[2742]:2431[2431]:312[312]
5082	3519-330	0	1007	-1	395919at33208|Pdum_DN84519_c3_g5_i1|-|46|6.646e-07|1|3190|3519|3519[3519]:3190[3190]:330[330]
5104	2222-2070	0	5551	-1	186208at33208|Pdum_DN85267_c0_g1_i3|-|940|5.032e-276|1|153|2222|2222[2222]:153[153]:2070[2070]
5111	1139-480	0	32893	-1	468710at33208|Pdum_DN85478_c1_g4_i1|-|106|5.764e-25|1|660|1139|1139[1139]:660[660]:480[480]
5117	1418-1206	0	50741	-1	367551at33208|Pdum_DN85679_c0_g1_i8|-|283|3.009e-78|1|213|1418|1418[1418]:213[213]:1206[1206]
5155	1050-732	0	36190	-1	359532at33208|Pdum_DN86848_c0_g2_i5|-|36|0.0006805|1|319|1050|1050[1050]:319[319]:732[732]
5163	1102-333	0	50977	-1	511386at33208|Pdum_DN87060_c0_g3_i5|-|129|6.871e-32|1|770|1102|1102[1102]:770[770]:333[333]
5168	2116-429	0	34787	-1	367596at33208|Pdum_DN87225_c1_g1_i1|-|94|2.361e-21|1|1688|2116|2116[2116]:1688[1688]:429[429]
5179	2290-456	0	39148	-1	361216at33208|Pdum_DN87535_c1_g1_i5|-|68|1.584e-13|1|1835|2290|2290[2290]:1835[1835]:456[456]
5194	3088-1047	0	2478	-1	597816at33208|Pdum_DN88041_c0_g1_i3|-|106|5.764e-25|1|2042|3088|3088[3088]:2042[2042]:1047[1047]
5197	1320-807	0	825	-1	235430at33208|Pdum_DN88147_c0_g1_i1|-|68|1.584e-13|1|514|1320|1320[1320]:514[514]:807[807]
5203	1472-996	0	49503	-1	489997at33208|Pdum_DN88379_c0_g1_i1|-|146|5.242e-37|1|477|1472|1472[1472]:477[477]:996[996]
5226	721-717	0	45716	-1	518635at33208|Pdum_DN89051_c2_g1_i1|-|268|9.86e-74|1|5|721|721[721]:5[5]:717[717]
5264	966-543	0	34167	-1	514675at33208|Pdum_DN90135_c0_g1_i3|-|61|2.028e-11|1|424|966|966[966]:424[424]:543[543]
5306	3613-921	0	710	-1	235430at33208|Pdum_DN91312_c3_g1_i1|-|41|2.127e-05|1|2693|3613|3613[3613]:2693[2693]:921[921]
5313	5999-225	0	48939	-1	216563at33208|Pdum_DN91515_c4_g1_i4|-|63|5.07e-12|1|5775|5999|5999[5999]:5775[5775]:225[225]
5350	461-375	0	42214	-1	547099at33208|Pdum_DN92555_c2_g1_i1|-|208|1.137e-55|1|87|461|461[461]:87[87]:375[375]
5361	382-372	0	53442	-1	590416at33208|Pdum_DN92827_c6_g2_i2|-|126|5.497e-31|1|11|382|382[382]:11[11]:372[372]
5365	5134-615	0	46961	-1	266808at33208|Pdum_DN92880_c2_g1_i2|-|54|2.596e-09|1|4520|5134|5134[5134]:4520[4520]:615[615]
5408	1490-519	0	32893	-1	468710at33208|Pdum_DN54606_c0_g1_i2|-|86|6.044e-19|1|972|1490|1490[1490]:972[972]:519[519]
5520	384-372	0	53442	-1	590416at33208|Pdum_DN67120_c0_g1_i1|-|131|1.718e-32|1|13|384|384[384]:13[13]:372[372]
5575	975-435	0	12440	-1	514675at33208|Pdum_DN69629_c0_g1_i1|-|61|2.028e-11|1|541|975|975[975]:541[541]:435[435]
5581	710-438	0	10648	-1	514675at33208|Pdum_DN69866_c0_g3_i1|-|55|1.298e-09|1|273|710|710[710]:273[273]:438[438]
5587	1263-333	0	1007	-1	395919at33208|Pdum_DN70111_c2_g1_i1|-|44|2.658e-06|1|931|1263|1263[1263]:931[931]:333[333]
5587	1785-402	0	32893	-1	468710at33208|Pdum_DN70111_c2_g1_i1|-|46|6.646e-07|1|1384|1785|1785[1785]:1384[1384]:402[402]
5615	613-453	0	22807	-1	153034at33208|Pdum_DN71280_c0_g1_i2|-|119|7.036e-29|1|161|613|613[613]:161[161]:453[453]
5622	1069-339	0	1007	-1	395919at33208|Pdum_DN71555_c0_g1_i4|-|52|1.038e-08|1|731|1069|1069[1069]:731[731]:339[339]
5655	383-369	0	53442	-1	590416at33208|Pdum_DN72844_c0_g1_i5|-|135|1.074e-33|1|15|383|383[383]:15[15]:369[369]
5695	1268-324	0	1007	-1	395919at33208|Pdum_DN74423_c0_g2_i1|-|54|2.596e-09|1|945|1268|1268[1268]:945[945]:324[324]
5789	3576-855	0	45304	-1	266808at33208|Pdum_DN78086_c1_g1_i5|-|108|1.441e-25|1|2722|3576|3576[3576]:2722[2722]:855[855]
5846	2937-1677	0	11428	-1	530431at33208|Pdum_DN80055_c0_g1_i1|-|149|6.553e-38|1|1261|2937|2937[2937]:1261[1261]:1677[1677]
5858	1594-207	0	14624	-1	456998at33208|Pdum_DN80592_c0_g1_i2|-|48|1.661e-07|1|1388|1594|1594[1594]:1388[1388]:207[207]
5878	700-699	0	33489	-1	318532at33208|Pdum_DN81257_c0_g2_i1|-|389|3.709e-110|1|2|700|700[700]:2[2]:699[699]
5924	2497-372	0	53442	-1	590416at33208|Pdum_DN82747_c1_g1_i1|-|130|3.436e-32|1|2126|2497|2497[2497]:2126[2126]:372[372]
5939	2798-177	0	49328	-1	547099at33208|Pdum_DN83224_c3_g2_i1|-|46|6.646e-07|1|2622|2798|2798[2798]:2622[2622]:177[177]
5946	377-372	0	53442	-1	590416at33208|Pdum_DN83558_c1_g1_i4|-|130|3.436e-32|1|6|377|377[377]:6[6]:372[372]
5999	2491-831	0	21158	-1	367551at33208|Pdum_DN85296_c0_g1_i7|-|295|7.346e-82|1|1661|2491|2491[2491]:1661[1661]:831[831]
6009	2199-1632	0	52958	-1	349064at33208|Pdum_DN85688_c0_g1_i3|-|338|8.352e-95|1|568|2199|2199[2199]:568[568]:1632[1632]
6024	5272-369	0	53442	-1	590416at33208|Pdum_DN86121_c0_g1_i1|-|83|4.835e-18|1|4904|5272|5272[5272]:4904[4904]:369[369]
6026	343-324	0	758	-1	422158at33208|Pdum_DN86171_c1_g1_i1|-|72|9.903e-15|1|20|343|343[343]:20[20]:324[324]
6031	1401-216	0	9535	-1	436539at33208|Pdum_DN86342_c1_g1_i9|-|54|2.596e-09|1|1186|1401|1401[1401]:1186[1186]:216[216]
6048	3255-243	0	42591	-1	436539at33208|Pdum_DN86883_c2_g2_i1|-|43|5.317e-06|1|3013|3255|3255[3255]:3013[3013]:243[243]
6048	2925-213	0	49328	-1	547099at33208|Pdum_DN86883_c2_g2_i1|-|44|2.658e-06|1|2713|2925|2925[2925]:2713[2713]:213[213]
6055	2950-453	0	7510	-1	397019at33208|Pdum_DN87092_c0_g1_i2|-|75|1.238e-15|1|2498|2950|2950[2950]:2498[2498]:453[453]
6094	1204-291	0	36930	-1	495100at33208|Pdum_DN88247_c1_g2_i4|-|58|1.622e-10|1|914|1204|1204[1204]:914[914]:291[291]
6101	6123-3279	0	561	-1	489997at33208|Pdum_DN88422_c0_g1_i3|-|968|1.874e-284|1|2845|6123|6123[6123]:2845[2845]:3279[3279]
6129	2412-372	0	53442	-1	590416at33208|Pdum_DN89240_c1_g1_i2|-|79|7.737e-17|1|2041|2412|2412[2412]:2041[2041]:372[372]
6142	2765-375	0	1007	-1	395919at33208|Pdum_DN89684_c1_g1_i3|-|52|1.038e-08|1|2391|2765|2765[2765]:2391[2391]:375[375]
6146	9010-180	0	9535	-1	436539at33208|Pdum_DN89767_c1_g2_i3|-|48|1.661e-07|1|8831|9010|9010[9010]:8831[8831]:180[180]
6146	8779-240	0	9943	-1	547099at33208|Pdum_DN89767_c1_g2_i3|-|51|2.077e-08|1|8540|8779|8779[8779]:8540[8540]:240[240]
6177	1897-522	0	50871	-1	514675at33208|Pdum_DN90674_c1_g1_i1|-|82|9.671e-18|1|1376|1897|1897[1897]:1376[1376]:522[522]
6183	1700-1665	0	42956	-1	422158at33208|Pdum_DN90879_c1_g3_i1|-|351|1.019e-98|1|36|1700|1700[1700]:36[36]:1665[1665]
6240	1114-690	0	52109	-1	266808at33208|Pdum_DN92425_c3_g2_i1|-|36|0.0006805|1|425|1114|1114[1114]:425[425]:690[690]
6262	49+417	0	19747	1	559732at33208|Pdum_DN120046_c0_g1_i1|+|52|1.038e-08|1|49|465|49[49]:465[465]:417[417]
6267	1353-558	0	20561	-1	302279at33208|Pdum_DN34036_c0_g1_i1|-|38|0.0001701|1|796|1353|1353[1353]:796[796]:558[558]
6337	823-804	0	21205	-1	306101at33208|Pdum_DN60684_c0_g1_i4|-|105|1.153e-24|1|20|823|823[823]:20[20]:804[804]
6395	1091-627	0	42432	-1	262757at33208|Pdum_DN66026_c1_g1_i1|-|76|6.189e-16|1|465|1091|1091[1091]:465[465]:627[627]
6423	674-198	0	12286	-1	216563at33208|Pdum_DN67575_c2_g2_i3|-|52|1.038e-08|1|477|674|674[674]:477[477]:198[198]
6433	513-345	0	1007	-1	395919at33208|Pdum_DN68023_c0_g1_i2|-|52|1.038e-08|1|169|513|513[513]:169[169]:345[345]
6435	5817-1737	0	11428	-1	530431at33208|Pdum_DN68165_c2_g1_i14|-|328|8.552e-92|1|4081|5817|5817[5817]:4081[4081]:1737[1737]
6466	1409-483	0	12440	-1	514675at33208|Pdum_DN69438_c0_g2_i1|-|88|1.511e-19|1|927|1409|1409[1409]:927[927]:483[483]
6479	118+300	0	1007	1	395919at33208|Pdum_DN70027_c2_g1_i6|+|40|4.253e-05|1|118|417|118[118]:417[417]:300[300]
6546	2807-789	0	14115	-1	359532at33208|Pdum_DN72702_c0_g1_i4|-|59|8.112e-11|1|2019|2807|2807[2807]:2019[2019]:789[789]
6549	453-375	0	53442	-1	590416at33208|Pdum_DN72844_c1_g1_i2|-|119|7.036e-29|1|79|453|453[453]:79[79]:375[375]
6594	2116-540	0	32893	-1	468710at33208|Pdum_DN74697_c1_g1_i5|-|98|1.476e-22|1|1577|2116|2116[2116]:1577[1577]:540[540]
6677	1834-1155	0	46590	-1	581621at33208|Pdum_DN77809_c0_g1_i3|-|140|3.355e-35|1|680|1834|1834[1834]:680[680]:1155[1155]
6679	1016-1017	0	42812	-1	239149at33208|Pdum_DN77866_c0_g1_i4|-|185|9.536e-49|1|0|1016|1016[1016]:0[0]:1017[1017]
6691	1314-1089	0	51441	-1	235430at33208|Pdum_DN78364_c0_g1_i1|-|477|1.198e-136|1|226|1314|1314[1314]:226[226]:1089[1089]
6704	3039-1203	0	44375	-1	339127at33208|Pdum_DN78792_c1_g1_i10|-|287|1.881e-79|1|1837|3039|3039[3039]:1837[1837]:1203[1203]
6706	1637-441	0	6506	-1	502691at33208|Pdum_DN78808_c2_g1_i4|-|40|4.253e-05|1|1197|1637|1637[1637]:1197[1197]:441[441]
6756	301+327	0	1007	1	395919at33208|Pdum_DN80624_c1_g1_i2|+|59|8.112e-11|1|301|627|301[301]:627[627]:327[327]
